Tuesday,8/9/22,Focker,18,,"Flo, Canuck, Icy Hot, Sand Trap, Slice, Bumpher, Daft, Samwise, Hooch, Gas Man, Ramsay, Stinger, Chubbs, Bruno, Freighter, Wooderson, Focker, Copycat (FNG)",Copycat (FNG),8,2022,,,,,,,,,,,
Thursday,8/11/22,Sand Trap,15,,"Sand Trap, Hooch, Watts, Daft, Samwise, Grout, Flo, Gas Man, Focker, Freighter, Chubbs, Wooderson, Pigeon, Bruno, Copycat",,8,2022,,,,,,,,,,,
Saturday,8/13/22,Tater,14,,"Tater, Retina, Doppler, Grout, Bruno, Bypass, Gas Man, Lilo, Watts, Samwise, Kilo, Halitosis, Daft, Chubbs",,8,2022,,,,,,,,,,,
Tuesday,8/16/22,Watts,15,,"Wooderson, Hooch, Daft, Gas Man, Bruno, Yardstick, Chubbs, Stinger, Stonecold, Huckleberry, Canuck, Freighter, Flo, Puff, Watts",,8,2022,,,,,,,,,,,
Thursday,8/18/22,Gas Man,15,,"Gas Man, Chubbs, Freighter, Daft, Flo, Stinger, Stonecold, Donatello, Huckleberry, Watts, Peta, Bruno, Rudy, Yardstick, Wooderson",,8,2022,,,,,,,,,,,
Saturday,8/20/22,Slice / Flea Fly,6,,"Slice, Flea Fly, Daft, Bacon, Focker, Lawsuit",,8,2022,,,,,,,,,,,
Tuesday,8/23/22,Rocketman,15,,"Rocketman, Blade, Wooderson, Freighter, Hooch, Slice, Stinger, Gas Man, Kremlin, Daft, Bruno, Napoleon, Retina, Samwise, Chubbs",,8,2022,,,,,,,,,,,
Thursday,8/25/22,,,,,,8,2022,,,,,,,,,,,
Saturday,8/27/22,,,,,,8,2022,,,,,,,,,,,
Tuesday,8/30/22,,,,,2896,8,2022,,,,,,,,,,,
Thursday,9/1/22,,,,,,9,2022,,,,,,,,,,,
Saturday,9/3/22,,,,,,9,2022,,,,,,,,,,,
Tuesday,9/6/22,,,,,,9,2022,,,,,,,,,,,
Thursday,9/8/22,,,,,,9,2022,,,,,,,,,,,
Saturday,9/10/22,,,,,,9,2022,,,,,,,,,,,
Tuesday,9/13/22,,,,,,9,2022,,,,,,,,,,,
Thursday,9/15/22,,,,,,9,2022,,,,,,,,,,,
Saturday,9/17/22,,,,,,9,2022,,,,,,,,,,,
Tuesday,9/20/22,,,,,,9,2022,,,,,,,,,,,
Thursday,9/22/22,,,,,,9,2022,,,,,,,,,,,
Saturday,9/24/22,,,,,,9,2022,,,,,,,,,,,
Tuesday,9/27/22,,,,,,9,2022,,,,,,,,,,,
Thursday,9/29/22,,,,,,9,2022,,,,,,,,,,,
Saturday,10/1/22,,,,,,10,2022,,,,,,,,,,,
Tuesday,10/4/22,,,,,,10,2022,,,,,,,,,,,
Thursday,10/6/22,,,,,,10,2022,,,,,,,,,,,
Saturday,10/8/22,,,,,,10,2022,,,,,,,,,,,
Tuesday,10/11/22,,,,,,10,2022,,,,,,,,,,,
Thursday,10/13/22,,,,,,10,2022,,,,,,,,,,,
Saturday,10/15/22,,,,,,10,2022,,,,,,,,,,,
Tuesday,10/18/22,,,,,,10,2022,,,,,,,,,,,
Thursday,10/20/22,,,,,,10,2022,,,,,,,,,,,
Saturday,10/22/22,,,,,,10,2022,,,,,,,,,,,
Tuesday,10/25/22,,,,,,10,2022,,,,,,,,,,,
Thursday,10/27/22,,,,,,10,2022,,,,,,,,,,,
Saturday,10/29/22,,,,,,10,2022,,,,,,,,,,,
Tuesday,11/1/22,,,,,,11,2022,,,,,,,,,,,
Thursday,11/3/22,,,,,,11,2022,,,,,,,,,,,
Saturday,11/5/22,,,,,,11,2022,,,,,,,,,,,
Tuesday,11/8/22,,,,,,11,2022,,,,,,,,,,,
Thursday,11/10/22,,,,,,11,2022,,,,,,,,,,,
Saturday,11/12/22,,,,,,11,2022,,,,,,,,,,,
Tuesday,11/15/22,,,,,,11,2022,,,,,,,,,,,
Thursday,11/17/22,,,,,,11,2022,,,,,,,,,,,
Saturday,11/19/22,,,,,,11,2022,,,,,,,,,,,
Tuesday,11/22/22,,,,,,11,2022,,,,,,,,,,,
Thursday,11/24/22,,,,,,11,2022,,,,,,,,,,,
Saturday,11/26/22,,,,,,11,2022,,,,,,,,,,,
Tuesday,11/29/22,,,,,,11,2022,,,,,,,,,,,
Thursday,12/1/22,,,,,,12,2022,,,,,,,,,,,
Saturday,12/3/22,,,,,,12,2022,,,,,,,,,,,
Tuesday,12/6/22,,,,,,12,2022,,,,,,,,,,,
Thursday,12/8/22,,,,,,12,2022,,,,,,,,,,,
Saturday,12/10/22,,,,,,12,2022,,,,,,,,,,,
Tuesday,12/13/22,,,,,,12,2022,,,,,,,,,,,
Thursday,12/15/22,,,,,,12,2022,,,,,,,,,,,
Saturday,12/17/22,,,,,,12,2022,,,,,,,,,,,
Tuesday,12/20/22,,,,,,12,2022,,,,,,,,,,,
Thursday,12/22/22,,,,,,12,2022,,,,,,,,,,,
Saturday,12/24/22,,,,,,12,2022,,,,,,,,,,,
Tuesday,12/27/22,,,,,,12,2022,,,,,,,,,,,
Thursday,12/29/22,,,,,,12,2022,,,,,,,,,,,
Saturday,12/31/22,,,,,,12,2022,,,,,,,,,,,
